p1,p2,p3,p4,p5,objective,predicted,elapsed_sec
 , ,16,50,4,1.785154,0.13763175974602426,25.57265329360962
 , ,50,64,4,1.612319,0.1401044803733416,49.021514654159546
 , ,20,80,4,1.632596,0.1450338360659789,71.7123155593872
 , ,100,64,4,1.613499,0.14538720117395226,94.44452142715454
 , ,64,80,4,1.578889,0.14560346536937957,118.14941000938416
 , ,128,128,4,1.5801475,0.14602966710014378,141.52386736869812
 , ,20,20,4,1.7857855,0.14635781645731197,165.6521759033203
 , ,80,20,4,1.640646,0.14678233038617758,188.72398281097412
 , ,80,128,4,1.5740585,0.146991135771212,211.80460023880005
 , ,64,2048,4,1.6077970000000001,0.14738708237678227,235.355694770813
 , ,8,100,4,1.939216,0.14773297753335443,261.0644245147705
 , ,128,50,4,1.8526885,0.14802563069713703,286.7604591846466
 , ,64,128,4,1.574639,0.1482421465210736,309.1093797683716
 , ,32,100,4,1.6002109999999998,0.14825038593896706,333.4333038330078
 , ,50,16,4,1.6925824999999999,0.14825481678440985,357.2484016418457
 , ,96,32,4,1.609405,0.14839190598703278,380.3804762363434
 , ,100,100,4,1.6037005,0.14843972608217737,403.0051095485687
 , ,20,64,4,1.643368,0.14856180444534287,426.94862174987793
 , ,64,64,4,1.6439625,0.1486004306599993,449.832124710083
 , ,64,100,4,1.5757235,0.14887193226230908,472.8874156475067
 , ,16,2048,4,1.7166945,0.14889600114309154,496.4237058162689
 , ,80,2048,4,1.5993870000000001,0.14895385376382267,520.5802881717682
 , ,16,20,4,1.8489605,0.14905379770093283,546.2572422027588
 , ,128,2048,4,1.5913635,0.14907253949744875,569.0485835075378
 , ,32,80,4,1.5932905000000002,0.14945250837276108,592.0600671768188
 , ,20,100,4,1.641172,0.14960589170976524,615.9315690994263
 , ,50,2048,4,1.6185345,0.15022194798705057,640.6596102714539
 , ,100,16,4,1.7374325000000002,0.15038839920302652,666.120078086853
 , ,100,128,4,1.664814,0.15044010510274175,690.8932666778564
 , ,16,32,4,1.714372,0.1504989029884321,716.3438119888306
