p1,p2,p3,p4,p5,objective,predicted,elapsed_sec
 , ,80,50,4,0.0004205,6.185982344611749e-05,8.570151805877686
 , ,100,32,4,0.00040899999999999997,7.022046311905641e-05,19.313390493392944
 , ,64,64,4,0.000411,7.182824528802694e-05,27.706475734710693
 , ,50,80,4,0.000396,7.203780475307752e-05,36.1694872379303
 , ,16,32,4,0.0003885,9.02217925897714e-05,44.692519426345825
 , ,32,64,4,0.0003885,0.00010622982948928047,53.073028564453125
 , ,20,64,4,0.000389,0.00010812861814751383,62.98109579086304
 , ,20,100,4,0.000387,0.00011042519837344895,71.24566626548767
 , ,16,128,4,0.000384,0.00011235390337145643,80.30867028236389
 , ,64,32,4,0.000392,0.00011542522484803194,88.55705451965332
 , ,64,2048,4,0.00039349999999999997,0.00011645983045028617,98.2172577381134
 , ,128,128,4,0.0003925,0.00012175134599855719,108.32625985145569
 , ,80,2048,4,0.00038750000000000004,0.0001231923896513839,117.23751902580261
 , ,64,80,4,0.0003925,0.00012841432164639705,125.57740354537964
 , ,128,100,4,0.0004325,0.0001332767875082956,134.84895658493042
 , ,64,20,4,0.000401,0.0001422646044182975,144.4023916721344
 , ,20,50,4,0.00040249999999999997,0.0001620079240819287,153.36901950836182
 , ,80,80,4,0.000379,0.00016401444641369765,162.57690525054932
 , ,16,2048,4,0.00036899999999999997,0.00018135310145099925,172.308287858963
 , ,80,100,4,0.000393,0.00019678468937380628,180.79344868659973
 , ,128,2048,4,0.000386,0.0002027176882785812,189.92083597183228
 , ,128,64,4,0.000398,0.0002091052180888253,199.4085338115692
 , ,20,2048,4,0.000368,0.00022061515352684338,207.11670660972595
 , ,128,50,4,0.00043349999999999997,0.000222604024261076,216.66501331329346
 , ,8,2048,4,0.000368,0.00022264336320112,225.36576414108276
 , ,96,50,4,0.0004345,0.00027189290272386097,235.28189635276794
 , ,96,20,4,0.00040249999999999997,0.00027271256442369435,244.2618706226349
 , ,100,128,4,0.0003955,0.00028034872325322926,252.8368034362793
 , ,16,64,4,0.0003855,0.00029781572604140505,262.33803510665894
 , ,32,80,4,0.00039400000000000004,0.00030570235090871857,270.713463306427
