p1,p2,p3,p4,p5,objective,predicted,elapsed_sec
 , ,20,128,4,0.00038750000000000004,6.252065795283257e-05,8.544911623001099
 , ,128,16,4,0.0004255,6.761458552806346e-05,19.007927179336548
 , ,80,80,4,0.0003835,7.182187901045743e-05,28.094056367874146
 , ,80,4,4,0.004798500000000001,9.04956462074359e-05,37.16557693481445
 , ,64,32,4,0.00038500000000000003,9.98005948848304e-05,45.99950313568115
 , ,100,20,4,0.0004015,0.00010478385733270009,54.63742804527283
 , ,80,32,4,0.0003875,0.00010816576777542876,63.729318380355835
 , ,64,4,4,0.0047575,0.00012236453481247528,74.02596068382263
 , ,80,128,4,0.0003945,0.0001323859091327394,85.19692206382751
 , ,32,64,4,0.000389,0.0001423302081467715,94.67012095451355
 , ,80,100,4,0.0004355,0.00015000338752823848,104.60157465934753
 , ,50,80,4,0.00039099999999999996,0.00016229271092075236,114.40939164161682
 , ,80,2048,4,0.00038500000000000003,0.00018414711290313125,124.89313769340515
 , ,32,128,4,0.00038849999999999996,0.0001847575206474249,134.92579889297485
 , ,50,16,4,0.000396,0.0001915947268292288,143.73523783683777
 , ,96,80,4,0.00042500000000000003,0.00019408371721750493,152.14145970344543
 , ,64,20,4,0.00038449999999999997,0.0002006962066483025,161.40456080436707
 , ,16,64,4,0.00039150000000000003,0.00020164748687276989,170.69399404525757
 , ,80,16,4,0.000414,0.0002028688926220225,179.16506624221802
 , ,80,64,4,0.00039749999999999996,0.00021932723573138172,187.58930921554565
 , ,20,100,4,0.0003835,0.0002208932767991802,198.78560638427734
 , ,100,80,4,0.0004225,0.00022473381478393535,208.2461347579956
 , ,96,64,4,0.000407,0.00022599623976929273,216.76441955566406
 , ,16,100,4,0.00038500000000000003,0.0002329641840708412,225.57656526565552
 , ,20,80,4,0.0004045,0.00023534319208060584,236.55276107788086
 , ,4,100,4,0.000375,0.00024246635190589523,248.54915738105774
 , ,128,64,4,0.000428,0.0002628784983417268,258.2222385406494
 , ,16,80,4,0.000407,0.0002646327242303815,266.51312470436096
 , ,64,80,4,0.000393,0.0002767169305873977,275.3971025943756
 , ,96,2048,4,0.0004065,0.0003125127319563969,285.4498007297516
