p1,p2,p3,p4,p5,objective,predicted,elapsed_sec
 , ,20,128,4,0.2117885,0.008029140773194797,9.815033674240112
 , ,32,20,4,0.21142699999999998,0.010201439214911491,19.3646137714386
 , ,80,80,4,0.2166905,0.011569495485679353,29.108593702316284
 , ,80,16,4,0.2062435,0.015766773044838964,38.77998447418213
 , ,100,32,4,0.22499,0.01802591573425681,49.77510857582092
 , ,80,64,4,0.217572,0.01849378661418147,61.22903847694397
 , ,80,128,4,0.212252,0.018773161808844144,72.13213348388672
 , ,64,16,4,0.20552399999999998,0.02026152711305504,82.02432441711426
 , ,80,50,4,0.2186015,0.021359756813631815,92.58035349845886
 , ,32,80,4,0.2097315,0.02235634765857675,101.88786268234253
 , ,80,100,4,0.20756049999999998,0.023072822737788417,111.56869745254517
 , ,50,100,4,0.21485700000000002,0.024140814458149903,121.49793362617493
 , ,20,32,4,0.22029700000000002,0.024807288002227982,134.29162454605103
 , ,16,128,4,0.2144435,0.025100313996492662,144.74012279510498
 , ,50,128,4,0.2127305,0.02589046299736058,154.32318830490112
 , ,8,20,4,0.213703,0.026380397181568215,163.6641411781311
 , ,4,80,4,0.2024785,0.026554468315220753,177.22437858581543
 , ,64,32,4,0.2101265,0.027006510749716994,187.66337990760803
 , ,16,80,4,0.21300550000000001,0.02707034544326875,197.08379101753235
 , ,80,32,4,0.2234825,0.027151880007955494,207.6764781475067
 , ,64,80,4,0.21066000000000001,0.02820683266456934,218.08964657783508
 , ,20,100,4,0.2132365,0.028303253518592964,227.41590547561646
 , ,100,100,4,0.20005699999999998,0.0285370151305876,237.47987008094788
 , ,4,64,4,0.20162400000000003,0.028613035807708267,250.64332246780396
 , ,20,50,4,0.2113755,0.028947641491798088,261.6734461784363
 , ,16,2048,4,0.1584465,0.02902561882095725,270.1844599246979
 , ,16,100,4,0.20810800000000002,0.030768023740266718,280.44885206222534
 , ,4,2048,4,0.1657825,0.03307492987361851,293.0205879211426
 , ,96,100,4,0.19992900000000002,0.03448510816212818,303.6057722568512
 , ,32,100,4,0.20912799999999998,0.034487369352664374,312.97171902656555
