p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
4,200, ,#pragma omp parallel for,128,32,80,scatter,cores,3.4922242164611816,2720.715754508972
4,64, ,#pragma omp parallel for,256,2,80,balanced,sockets,3.4316649436950684,2769.7084798812866
4,64, , ,64,64,128,compact,cores,3.4351842403411865,2822.2344172000885
4,200, ,#pragma omp parallel for,256,32,80,balanced,sockets,3.3241517543792725,2870.7610309123993
4,200, ,#pragma omp parallel for,256,128,128,scatter,sockets,3.2401793003082275,2919.2158722877502
4,200, , ,8,16,80,balanced,sockets,3.1760025024414062,2971.6864066123962
4,200, , ,4,16,80,balanced,sockets,3.2542495727539062,3024.2120010852814
4,200, , ,2,8,40,balanced,sockets,3.3312931060791016,3076.679263353348
4,200,#pragma clang unrolling full, ,8,8,200,balanced,sockets,3.2473561763763428,3127.529683113098
4,200, , ,8,64,10,balanced,cores,3.303093194961548,3178.568742752075
4,200,#pragma clang unrolling full, ,8,256,20,balanced,sockets,3.2793667316436768,3231.117943048477
4,200, , ,8,16,10,balanced,cores,3.2829837799072266,3282.0170686244965
4,200, , ,8,8,64,scatter,cores,3.288576126098633,3334.5169744491577
4,200,#pragma clang unrolling full, ,8,96,10,balanced,threads,3.254554510116577,3387.0089061260223
4,200,#pragma clang unrolling full,#pragma omp parallel for,8,2,80,balanced,threads,3.2818613052368164,3435.6893634796143
4,200,#pragma clang unrolling full,#pragma omp parallel for,8,4,160,balanced,threads,3.356119394302368,3484.159654378891
4,40,#pragma clang unrolling full, ,8,8,80,balanced,threads,3.3981053829193115,3536.64186501503
4,20, ,#pragma omp parallel for,8,8,10,scatter,cores,3.287432909011841,3585.3856122493744
4,200, ,#pragma omp parallel for,8,8,10,compact,cores,3.3188939094543457,3634.0139679908752
4,200, , ,8,64,10,compact,threads,3.281402587890625,3686.49808549881
4,40,#pragma clang unrolling full, ,8,8,160,compact,sockets,3.2729194164276123,3738.9958045482635
4,200,#pragma clang unrolling full,#pragma omp parallel for,8,128,160,compact,cores,3.315554141998291,3787.5426626205444
4,200, , ,8,128,80,compact,sockets,3.1565229892730713,3838.6890761852264
4,200, , ,8,256,128,compact,sockets,3.1782195568084717,3889.622806787491
4,128, , ,8,64,100,balanced,sockets,3.2053062915802,3942.116039991379
4,200,#pragma clang unrolling full,#pragma omp parallel for,8,8,80,balanced,sockets,3.3369104862213135,3990.6048572063446
4,40, , ,8,64,80,scatter,sockets,3.284698963165283,4043.1539187431335
4,100, , ,8,2,80,compact,sockets,3.1720821857452393,4093.892653942108
4,40, , ,8,128,80,compact,sockets,3.203294038772583,4146.390143156052
4,10, ,#pragma omp parallel for,8,8,80,balanced,sockets,3.359173059463501,4194.879841804504
4,64, , ,8,8,80,compact,sockets,3.3766632080078125,4247.437146663666
4,10, , ,8,256,80,compact,sockets,3.372695207595825,4299.9377200603485
4,200,#pragma clang unrolling full,#pragma omp parallel for,8,8,100,compact,cores,3.3157613277435303,4348.444103240967
4,100,#pragma clang unrolling full, ,8,128,100,compact,sockets,3.2529959678649902,4399.41405582428
4,10, ,#pragma omp parallel for,8,16,80,compact,cores,3.307943344116211,4447.973674297333
4,100, ,#pragma omp parallel for,8,8,100,compact,threads,3.336083173751831,4496.502337217331
4,128, , ,8,16,100,compact,sockets,3.326204299926758,4548.965069293976
4,200,#pragma clang unrolling full, ,8,16,100,balanced,cores,3.31087064743042,4601.504451751709
4,40, ,#pragma omp parallel for,8,128,100,balanced,cores,3.373720645904541,4650.083588600159
4,200, , ,8,16,100,scatter,cores,3.3753042221069336,4702.586487770081
4,200, ,#pragma omp parallel for,8,256,100,compact,sockets,3.3276662826538086,4751.102605342865
4,20, ,#pragma omp parallel for,8,128,100,balanced,cores,3.3410937786102295,4799.699316501617
4,100, ,#pragma omp parallel for,8,64,100,compact,threads,3.308483123779297,4848.74752163887
4,20, , ,8,4,80,compact,sockets,3.256549596786499,4901.259066581726
4,160,#pragma clang unrolling full,#pragma omp parallel for,8,8,100,compact,cores,3.3693811893463135,4949.731754541397
4,40, ,#pragma omp parallel for,8,8,100,compact,cores,3.268524646759033,4998.277533531189
4,200, , ,8,32,80,compact,cores,3.3067381381988525,5049.306693077087
4,200, ,#pragma omp parallel for,8,8,10,balanced,sockets,3.3631720542907715,5098.122299909592
4,200, , ,8,8,10,balanced,sockets,3.1641054153442383,5149.164247512817
4,200, , ,8,4,40,scatter,sockets,3.3181097507476807,5201.689427614212
4,200, ,#pragma omp parallel for,8,8,100,scatter,threads,3.294907331466675,5250.268427610397
4,200, ,#pragma omp parallel for,8,4,200,compact,cores,3.3392527103424072,5298.8980758190155
4,200, , ,8,128,200,balanced,threads,3.2601945400238037,5351.432405233383
4,200, ,#pragma omp parallel for,8,8,40,compact,threads,3.292022705078125,5400.020732164383
4,200, ,#pragma omp parallel for,8,8,100,balanced,threads,3.3460991382598877,5448.627234458923
4,200, , ,8,8,80,compact,sockets,3.3956563472747803,5501.3190994262695
4,80, , ,8,8,100,balanced,cores,3.271686315536499,5553.816694974899
4,10,#pragma clang unrolling full, ,8,128,80,compact,sockets,3.2752840518951416,5606.503493309021
4,20,#pragma clang unrolling full, ,8,8,100,balanced,cores,3.316605567932129,5659.097880125046
4,20, , ,8,128,100,compact,threads,3.3598039150238037,5711.610611438751
4,200,#pragma clang unrolling full,#pragma omp parallel for,8,8,100,balanced,threads,3.3294544219970703,5762.128099441528
4,80, , ,8,128,80,compact,sockets,3.195247173309326,5814.657337188721
4,200, , ,8,4,64,balanced,sockets,3.2519874572753906,5865.741805076599
4,200, ,#pragma omp parallel for,8,8,100,scatter,sockets,3.3464932441711426,5914.260723829269
4,200, , ,8,64,80,scatter,sockets,3.165005922317505,5965.321360111237
4,200, , ,8,128,200,compact,sockets,3.3169617652893066,6017.91298532486
4,100, , ,8,256,80,compact,sockets,3.2420804500579834,6070.442524671555
4,10, , ,8,16,80,compact,sockets,3.3683571815490723,6122.957866668701
4,160, , ,8,2,80,scatter,sockets,3.1489241123199463,6175.4769496917725
4,64,#pragma clang unrolling full, ,8,16,80,balanced,sockets,3.2874667644500732,6228.229457139969
4,200, , ,8,96,80,balanced,sockets,3.2294201850891113,6279.156232357025
4,100, , ,8,16,80,balanced,sockets,3.2205965518951416,6333.683698654175
4,64,#pragma clang unrolling full, ,8,96,80,balanced,sockets,3.180628538131714,6384.625880479813
4,128, , ,8,16,80,scatter,sockets,3.207760810852051,6435.729979991913
4,64, , ,8,64,80,scatter,sockets,3.2319982051849365,6486.535425424576
4,200, , ,8,96,80,compact,sockets,3.2001113891601562,6537.442475795746
4,128, , ,8,2,80,compact,sockets,3.2426154613494873,6588.669064044952
4,20, , ,8,256,80,scatter,sockets,3.2326836585998535,6641.253888130188
4,80, , ,8,96,80,balanced,sockets,3.2279984951019287,6693.797733306885
4,80, , ,8,128,40,balanced,sockets,3.2431442737579346,6744.760850906372
4,80, , ,8,96,64,balanced,sockets,3.238224744796753,6797.305218696594
4,80, , ,8,2,64,scatter,sockets,3.199755907058716,6848.076022148132
4,40,#pragma clang unrolling full, ,8,2,100,compact,sockets,3.3126235008239746,6900.582662820816
4,40,#pragma clang unrolling full,#pragma omp parallel for,8,96,100,compact,cores,3.2907938957214355,6949.151372432709
4,160, ,#pragma omp parallel for,8,96,100,compact,cores,3.343250274658203,6997.706695556641
4,200,#pragma clang unrolling full,#pragma omp parallel for,8,128,100,compact,cores,3.303929090499878,7046.315921783447
4,64, , ,8,8,100,balanced,cores,3.219590902328491,7097.434305667877
4,40, ,#pragma omp parallel for,8,8,100,balanced,cores,3.242271661758423,7145.971017837524
4,64, ,#pragma omp parallel for,8,8,160,compact,cores,3.275618314743042,7194.507395505905
5,200,#pragma clang unrolling full, ,8,96,80,scatter,sockets,3.6767771244049072,7247.097410202026
4,40,#pragma clang unrolling full, ,8,96,80,scatter,sockets,3.2039332389831543,7297.752805233002
4,200, , ,8,64,80,balanced,sockets,3.3038718700408936,7350.439925432205
4,100, , ,8,2,80,scatter,sockets,3.245819091796875,7401.434638977051
4,100,#pragma clang unrolling full, ,8,8,80,scatter,sockets,3.247504472732544,7452.563451290131
4,10, ,#pragma omp parallel for,8,8,100,compact,cores,3.2727015018463135,7501.089646816254
4,200, , ,8,2,80,compact,sockets,3.2742183208465576,7553.628665447235
4,200, ,#pragma omp parallel for,8,32,100,compact,cores,3.291774272918701,7604.347378015518
4,200,#pragma clang unrolling full, ,8,128,80,compact,sockets,3.2209794521331787,7655.474740028381
4,160,#pragma clang unrolling full, ,8,128,80,scatter,sockets,3.2131738662719727,7708.007427930832
4,20,#pragma clang unrolling full, ,8,96,64,scatter,sockets,3.160048723220825,7759.030308246613
4,80,#pragma clang unrolling full, ,8,96,80,scatter,sockets,3.2726492881774902,7811.562693119049
4,160,#pragma clang unrolling full, ,8,96,80,scatter,sockets,3.2324860095977783,7862.463204860687
4,200, ,#pragma omp parallel for,8,8,80,compact,cores,3.3478970527648926,7910.983747243881
4,200, , ,8,256,80,scatter,sockets,3.2129154205322266,7963.53236579895
4,64, , ,8,2,200,scatter,sockets,3.180375099182129,8014.503868818283
4,200,#pragma clang unrolling full, ,8,96,64,scatter,sockets,3.2634060382843018,8067.043938398361
4,100, , ,8,2,40,scatter,sockets,3.1892526149749756,8118.035199642181
4,160,#pragma clang unrolling full, ,8,2,80,scatter,sockets,3.2521891593933105,8169.032790184021
4,200,#pragma clang unrolling full, ,8,2,80,scatter,sockets,3.1947391033172607,8220.153110027313
4,200, , ,8,2,20,scatter,sockets,3.191739797592163,8271.179699897766
4,200, , ,8,256,200,scatter,sockets,3.2924816608428955,8323.727757692337
5,64, , ,8,2,64,scatter,sockets,3.7665629386901855,8376.522761583328
4,64, , ,8,96,128,scatter,sockets,3.2197751998901367,8429.130449295044
4,10, , ,8,96,64,scatter,sockets,3.2233853340148926,8480.171124696732
4,64, , ,8,256,10,scatter,sockets,3.1899795532226562,8531.21241402626
4,64, , ,8,96,160,scatter,sockets,3.192028284072876,8583.765760421753
4,20, , ,8,2,64,scatter,sockets,3.26393985748291,8636.394111156464
4,64, , ,8,256,64,scatter,sockets,3.256596565246582,8687.480658054352
4,64,#pragma clang unrolling full, ,8,96,10,balanced,sockets,3.24660062789917,8738.537765741348
4,160,#pragma clang unrolling full, ,8,96,40,scatter,sockets,3.2117855548858643,8791.105457544327
4,64,#pragma clang unrolling full, ,8,96,80,scatter,sockets,3.3008129596710205,8842.152903795242
4,200,#pragma clang unrolling full, ,8,96,80,compact,sockets,3.2279210090637207,8894.77642583847
4,160,#pragma clang unrolling full, ,8,32,64,scatter,sockets,3.2096385955810547,8945.82247042656
4,64, , ,8,2,64,scatter,sockets,3.2175660133361816,8996.90489602089
4,10, , ,8,2,40,balanced,sockets,3.2928366661071777,9049.523401260376
4,160,#pragma clang unrolling full, ,8,2,64,balanced,sockets,3.331934690475464,9102.083929300308
4,160, , ,8,2,64,balanced,sockets,3.3568027019500732,9154.642530679703
4,200,#pragma clang unrolling full, ,8,2,160,scatter,sockets,3.157210111618042,9205.536677360535
4,20,#pragma clang unrolling full, ,8,128,128,scatter,sockets,3.276231527328491,9258.149547576904
4,64, , ,8,2,20,scatter,sockets,3.2972254753112793,9309.197915554047
4,64,#pragma clang unrolling full, ,8,96,64,compact,sockets,3.1993064880371094,9360.255175590515
4,64,#pragma clang unrolling full, ,8,2,128,scatter,sockets,3.3067543506622314,9412.819788455963
4,64,#pragma clang unrolling full, ,8,8,64,scatter,sockets,3.1762616634368896,9465.439763069153
4,200,#pragma clang unrolling full, ,8,96,80,scatter,sockets,3.243689775466919,9518.00320649147
4,64,#pragma clang unrolling full, ,8,96,64,scatter,sockets,3.244452953338623,9570.562281608582
4,200, , ,8,2,40,scatter,sockets,3.3637027740478516,9623.197239637375
4,20,#pragma clang unrolling full, ,8,2,10,scatter,sockets,3.257239818572998,9674.123556137085
4,64,#pragma clang unrolling full, ,8,2,64,scatter,sockets,3.236936569213867,9724.970274209976
4,200,#pragma clang unrolling full, ,8,8,80,scatter,sockets,3.3004658222198486,9775.984961748123
4,200,#pragma clang unrolling full, ,8,64,160,scatter,sockets,3.200153350830078,9826.974660396576
4,200, ,#pragma omp parallel for,8,16,100,compact,cores,3.281822443008423,9875.538297176361
4,64,#pragma clang unrolling full, ,8,2,64,compact,sockets,3.250600576400757,9926.433683633804
4,200,#pragma clang unrolling full, ,8,32,160,scatter,sockets,3.176029682159424,9977.477879285812
4,10,#pragma clang unrolling full, ,8,4,160,scatter,sockets,3.2721877098083496,10028.736829042435
4,160, , ,8,64,160,scatter,sockets,3.2685885429382324,10081.29988694191
4,64, , ,8,256,64,balanced,sockets,3.269777297973633,10133.862887859344
4,200, , ,8,256,160,scatter,sockets,3.300961494445801,10186.43574810028
4,80, , ,8,8,64,scatter,sockets,3.255389928817749,10239.063004255295
4,200, ,#pragma omp parallel for,128,16,20,balanced,sockets,3.3719582557678223,10287.672019004822
